qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
1.140000e+00	1.060676e-06	1.177587e-20	2.269312e-05	2.162970e-09	1.891210e-05	6.447697e-07	8.864188e-07	2.993726e-08	2.290312e-04	5.324145e-08	1.072992e-05	2.673166e-09	
1.150000e+00	8.711018e-07	9.671173e-21	2.121255e-05	2.033925e-09	1.783061e-05	6.756573e-07	7.342192e-07	2.755646e-08	2.400029e-04	5.019680e-08	9.878818e-06	2.254408e-09	
1.160000e+00	7.142186e-07	7.929419e-21	1.983942e-05	1.912299e-09	1.675988e-05	7.081691e-07	6.049790e-07	2.531495e-08	2.515515e-04	4.718251e-08	9.076973e-06	1.899250e-09	
1.170000e+00	5.846151e-07	6.490531e-21	1.856604e-05	1.797993e-09	1.570069e-05	7.423966e-07	4.957883e-07	2.321243e-08	2.637096e-04	4.420064e-08	8.323156e-06	1.599354e-09	
1.180000e+00	4.777341e-07	5.303914e-21	1.738310e-05	1.690393e-09	1.465381e-05	7.784370e-07	4.040307e-07	2.124874e-08	2.765117e-04	4.125346e-08	7.616987e-06	1.347369e-09	
1.190000e+00	3.897448e-07	4.327037e-21	1.628237e-05	1.589158e-09	1.361999e-05	8.163931e-07	3.271948e-07	1.941402e-08	2.899942e-04	3.834304e-08	6.957642e-06	1.136671e-09	
1.200000e+00	3.174337e-07	3.524222e-21	1.525770e-05	1.493929e-09	1.259992e-05	8.563740e-07	2.629278e-07	1.768721e-08	3.041960e-04	3.547134e-08	6.343470e-06	9.611994e-10	
1.210000e+00	2.581100e-07	2.865597e-21	1.430242e-05	1.404297e-09	1.159429e-05	8.984953e-07	2.100844e-07	1.611138e-08	3.191581e-04	3.264029e-08	5.773112e-06	8.156413e-10	
1.220000e+00	2.095254e-07	2.326199e-21	1.341123e-05	1.320091e-09	1.060376e-05	9.428793e-07	1.663735e-07	1.463813e-08	3.349239e-04	2.985173e-08	5.244718e-06	6.952868e-10	
1.230000e+00	1.698043e-07	1.885207e-21	1.257891e-05	1.240836e-09	9.628958e-06	9.896561e-07	1.305082e-07	1.327033e-08	3.515397e-04	2.710748e-08	4.756500e-06	5.959485e-10	
1.240000e+00	1.373859e-07	1.525290e-21	1.180062e-05	1.166273e-09	8.670470e-06	1.038963e-06	1.013675e-07	1.201496e-08	3.690543e-04	2.440918e-08	4.306596e-06	5.140315e-10	
1.250000e+00	1.109729e-07	1.232047e-21	1.107264e-05	1.096119e-09	7.728868e-06	1.090947e-06	7.790271e-08	1.087483e-08	3.875196e-04	2.175834e-08	3.892829e-06	4.463808e-10	
1.260000e+00	8.949000e-08	9.935386e-22	1.039094e-05	1.030060e-09	6.804689e-06	1.145762e-06	5.935633e-08	9.881769e-09	4.069906e-04	1.915655e-08	3.513249e-06	3.903512e-10	
1.270000e+00	7.204684e-08	7.998806e-22	9.753206e-06	9.680511e-10	5.898441e-06	1.203572e-06	4.374496e-08	8.823035e-09	4.275258e-04	1.660529e-08	3.165436e-06	3.437159e-10	
1.280000e+00	5.790807e-08	6.429087e-22	9.154905e-06	9.096344e-10	5.010600e-06	1.264553e-06	3.183196e-08	7.937744e-09	4.491869e-04	1.410585e-08	2.847836e-06	3.046852e-10	
1.290000e+00	4.646731e-08	5.158908e-22	8.593848e-06	8.547266e-10	4.141614e-06	1.328888e-06	2.267127e-08	7.183593e-09	4.720397e-04	1.165952e-08	2.558231e-06	2.717905e-10	
